count(*)	user_id
1	UCfPA1cVZkyxYYJw5mgvjmhg
1	UCvgn8e1yk5QTGb096mPBYqg
1	UCAtsyXSDJ_4zPzDouWjeHYA
1	UCtlrOGqKsygbq3P-R-AGgZQ
1	UCdkIiRaZ-kWGrLEq7fOSUwQ
1	UC68ZyB5iNnLIo1N8aLs-Viw
1	UCJ0gvs9ls9N3RHCJfSPqHbg
1	UCvF9xreuDExtGxaKNop421g
1	UCaKkaSGg2TEVz_-g40TLlRw
1	UCdh3qtl5cpop-bH2T6CQ-zQ
1	UCCaOkOSEyXZ9Qc5kjyphmSg
1	UCVefn6P9Pko8UaNJsoYezgg
1	UCWHHx6wCZsbdp2P_l54BEBQ
1	UCNHzoEOAmF4QyDvqn99HraA
1	UCuXdyjVdq2cd0n8OmHwW9eg
1	UCXfzYAM4N39B_TxQLjUA4tw
1	UCXcfIFmczUzUB7eZWxVgd2w
1	UCVrHp60ogv5YuRnLHwJ-M0w
1	UCYmWmzB3NcMcKhgP-2oN69Q
1	UCtKsv2EvRWXnhFas9i0RM0A
1	UClWkCtXU-TXvAAldYYNZJew
1	UCmzpfSS92yo1XppCmYLwslw
1	UCwe23-aPKeGpoixY8Yl_ugw
1	UC4RzhQB0H-rWXJD_2ZbUhrg
1	UCSbEBpPbrTIIcQIvRW3uF7w
1	UCV2Yey515MzLgBH9-0TAUnw
1	UCoMkJvV4j8XF9igLG_1bMAQ
1	UCxKqehwGotWJMRkB0dCY6fw
1	UCe39JN6DTT5opzJNAAeVrjg
1	UCgIMg_NbtIjrQwM7fHj5rTw
1	UC1X6eqDzqjCy3r9_lbI7dmg
1	UC7PMxejTgKKjgl0S7iuArsg
1	UCw-NwUqXzt0wdLCu8OGA0wg
1	UC-T8Xj_zFrcnYK-Q9uVZyjg
1	UCHMUJtdQcJ5TzifhUexQ8Mg
1	UCTp3Jd70XQzRGyK657xeMbw
1	UCXsL2cRfvY0vVnt7rUt-Mgw
1	UC6qPRVi5JFY-UbktqvjQPbQ
1	UCM9uaIM-p2THApPCHiFd6PQ
1	UCQT4WVDPDzgwfzqP4h3qyTA
1	UCeVXcjf3WpXi6xIL1h6EoIg
1	UCIWmvSUWuc8h6_1_MP-_vdA
1	UChbROT_789G51dRH_5Sle3A
1	UC4pQiKlzPWXZPdYvK79MPZg
1	UCPgKFEg5ZpNPsN25006oVOw
1	UCM3l13I0waD3__nRt7zvMVQ
1	UCLkOtMY_lJBmx3_8AQ_C-4Q
1	UCbG9AEE6MsLnmnvMjevFtlw
1	UClQ1G_hVgM4k-B96amA_s6Q
1	UCjrFL0tDDaDByTNtC0EhFjA
1	UCqRYTDywQymltotrqAf7ydA
1	UC6hBkGRkg9qntzFqrtk0Y-Q
1	UCBHcG-eHt_d4K25F3KM_9lg
1	UCwTyimw4iS9879HPyE7rslQ
1	UCagrir_Y7lJmpsZtTzHmNfw
1	UCTn-5hVu7HaegZQYqU16Ylw
1	UCNk9o7vyM0O7fYne3fZsizw
1	UCmiaOFOatU8FwGs0bXGQ2zA
1	UC2AhErINBg4dv-p-J0JmTBA
1	UC6pEORgiv3yY062duJPxK5w
1	UCFUgGveyT-39Unv3YoDh-Lw
1	UCncgV_iR2DcBp3OEosp31Jg
1	UCQyHoRxt_9s_D0EbKwi_m1w
1	UCxnDE82gwtmhlexa3kd_VhA
1	UCR_uQhF-5sqzZqEzH-zE7fg
1	UCG3c0ihRVfEZH0afBVlfHWQ
1	UCfNytaKwbOPAiCEN7g5vung
1	UCRKBPRg-XUifFwOTZ7PfMjQ
1	UCmmvZmAy-Gzvc2TVqBZg6_g
1	UCu3aoahB5oe5XKWeWa9SGIQ
1	UCiGmHg5a9zrmXTnPMKzsiiA
1	UCgYD7RnhqDn_zzuH4UaspVw
1	UCsHPhfx0u3MbHlvbyBAdRmA
1	UCN8g-pe-wMhpSd5wF_PWpIQ
1	UC41d4yO-7UoKNfBpiujGEvg
1	UCtgm_w8IYYBJ9gOsS09AwFg
1	UCliyA2c2z6BoQzcGkSSkYPg
1	UCqMA_VErNGO3TR36gYbx4Ew
1	UCqUYRaoye7TSfcDLPhc8SoQ
1	UC-rIexT4ve_tmEOO0JEkkfA
1	UClxKydi6HVuHF2M7zJQ-3AA
1	UCK5gG5McgY_KRWhQ7od6mIw
1	UCNXOnQeFwcznDgEm9Ww_LyQ
1	UCEk8eLqih9e3tJXVJXaud_g
1	UCz7Xljyq6vWViQdJQ_-qJsw
1	UCA2vGlx9cfJWzlgMXg4vN6g
1	UCuKyQ8JbhB0MolZNzSA4Lvg
1	UCiOZwVxdQfi3WZprPrvw0hw
1	UCr9CBxMOp8v6UBh-9ZGZtig
1	UCFN309dQCh2q0-KoN6_m8Jw
1	UCLygicchgfagxHECTR9_2hg
1	UCqqIbU4J93sH_gYk9pnCNFw
1	UCNb_w9JQLjv-QWYA4MH8c1w
1	UCNozt8ZQwkgaoUmP0cAalyQ
1	UCi2KyM1eu7ZslOhxBNdF2zw
1	UCcUJ3Zhzvbr4zVuPaTUS3Rw
1	UCyW1tNUq-j9lGDnNnHMRBTg
1	UCtD9KuNrOmw5Xu7O6WEBpyQ
1	UCfi7Hwk4BUGCn2U5x3RvF8Q
1	UCklnb0HpmQkZCLSL6yYXALg
1	UCjhAlmzSqVwCaBVa26R4uYA
1	UCeqBuPa9IzflSre8GTjJLow
1	UC1xMCcPDGbxCkPEgF0oSyHQ
1	UCQr_X73N8HQIwwPbLGtQhuQ
1	UCLF5lnRX6b5iHzJj1oczVYA
1	UCgQhQnYSbHyO5FnJSJlYMKg
1	UCD1SYzZ_l-o7wZQsfd8bhaQ
1	UCeAn8f_7gNkRhSBPdJIEDKw
1	UC-2-zXvx_62PTRF-zpX0iBA
1	UCqoE20PsCjJpqDymi8I-r7g
1	UCZ7_A98mLH7Pjsgp8S0yVgg
1	UClhe1n0bhJcVOPKz9c1mbCA
1	UC830SKzXozXLAmZLDoeBo1w
1	UCbmSb9uHJZPLlMbLjXQsMkg
1	UC_keWJETTc9Nae5PfhQZdew
1	UCzjDQO5WUDyBAFCeGN3JERQ
1	UCIHatOoC_VNvtROEiflaMfg
1	UC0F0DLtc0EH4bV4hpl-cjhQ
1	UCTdohsoFJhM5dxWuzb211HA
1	UCoSBeO1TVzMTO1PjRr97VjA
1	UC30bLaRxLIP23GrDoOtwsow
1	UC0RKXqWEFjCW7BSG1WtU5tQ
1	UCarvhHti2Lq4VPZxci9_nrA
1	UCLVdYLUVoPxM_Lu7ExgCDuQ
1	UCJkuhC7SOzSgOP52jIJbbWA
1	UCwKHkdCMYuInw5K5_jGyJcQ
1	UCdpOWj8gBUma9UOSsG3mLdw
1	UCA_HOafw1dowZQ71B0r8B8Q
1	UCsqjU686HJq4-7Gc1344N9Q
1	UCAYq0SC8-EqHjzqNa7Qp8Eg
1	UC8JWarDIa0YWn3WTIVbzn1g
1	UCiXPeleEn9pMYYR3Z8kCtyw
1	UCOBVuDxfkW3zHQuXYLiHU1g
1	UCY9Nq4oBPWMOElUtdlWHMeg
1	UCRDnFA4i79kJ6TSx8D5cQ_g
1	UC9ElxYgkb_-q4kIUzLJGMfg
1	UCM_P2NgfQM_-aMwAEMdndpA
1	UCV4uPyBdq6UysJH2jpxOndw
1	UChahMGGol-k5V_EYCuaIlLg
1	UCnVuOiSeDxjORNS3b1iFXoA
1	UCrwf8UTarcni5ZBO3tC7bYw
1	UC_mZPQiEDJLQLoD4IQodryA
1	UCWGeL4LJcngOa29umhysfSQ
1	UCN_ywt1Q3ci3NkvCl0QjH_Q
1	UCsMJg5eP2xEfu0CmmAAepcw
1	UCWzxyG1-K3GQ4NmoFw-mXuA
1	UCd26YcwvI-nhdCkTEoVTU3w
1	UCmup-NiO1IAn46ASpuodDCA
1	UC73rRnfoclG4sZhiNFRnitw
1	UCemHlWsnIzJYfvb7N2-XCrA
1	UCHg_dGJ3OAKie8r3kr_5KOg
1	UCt12avKcU-VddK7Gy85QIBg
1	UCugRJzRsTZVjsiKgr5QwOsg
1	UC5ziNlrR3MrT6EvmeDFjbCQ
1	UCGxUI1vxGdYtDBzmhhGt4AQ
1	UCvomKxXIA5q5PEkRMdVJq-g
1	UCYhf4Y5hSErtMPI89zmuRwA
1	UCWhdwV9dP3Fx2AOvgN4xOnw
1	UC72-l5l69zt1aPYQKwiQ0QQ
1	UC7gy0ELnecLAmRjCnmGuMxw
1	UCy0onZFWNh6MYdyanb5Ygjw
1	UCM-0bO9YT7NLPYYcKUO7EZg
1	UCBFm83Sn-KVD92pNuB-ZD9Q
1	UCp-3KlMz6yi6sN98aZImjdA
1	UCfxqwNf2bYywnVcUXvlukFg
1	UCncwBRuxVDVet-rStpKleRg
1	UCdla_eDUxIyPjc4-VIkRM4A
1	UCbH38j1RZDi8Zkt6VFYnI1w
1	UCH_mUvCAVmcskqgdG0Cpv9A
1	UCn1KDJOyVs-ixTss5U6N3jA
1	UCdhzhZAmHQ6YA4svxXhIlBQ
1	UCWHhPEdOTuBPGtc45qtD3YQ
1	UC8EZKkIJtQjr-Zb4XfDxVYQ
1	UCq0jq4T9PUkm6Yik7e9LPvQ
1	UCwucjoNs5v6PgsZTNr-stgg
1	UCNpOaN_nkJgdAhKf7Qd_7mA
1	UCvrHxiU3vy6o7oCKL8NwJ2w
1	UCmk01DoYyxueqNRwh7KLfdQ
1	UC8sahGCdE8G6JC8PQKtpm0Q
1	UCX-7DONx40pu5wRG75x1XIA
1	UCNzctBzIUuCZsjg5lGLglRw
1	UC4ODu1BcdxPpZEud2OvDmzg
1	UCRfoCHc62cuJKHYLFpwVuCg
1	UCSvVIqImJsEjKyTw9LweL9Q
1	UC6U5etWXDsigCwy5Do2wiNg
1	UCX8kYbHSgFncFUawBUusebQ
1	UCP3TMl0JUK8A9pFtLhofXBg
1	UCYw-cSYoOecC0blnyiHXOcw
1	UCOGo5xOJC0IBrpexGbXzX0A
1	UCvVQxU60MCbB5moUvUrpkpg
1	UCvDIy09_eXzxl9Loa5Khqhw
1	UCpRsQZeTKLu3btcW9flZs6Q
1	UCYlfdSU--cmxb7svCVy6oyA
1	UCjMmZH11Gmiq7mIUrzyXQEg
1	UC8AJTDb_pgDgzwGla6lonng
1	UCE2gA3uytBz2U7mpJRh7qIQ
1	UCrLVAWkh4qj_kUau6B2teeA
1	UCxfzr4OEOObKrn26KmeQg3Q
1	UC97Iu2pBE4UtPpe8A1q_shQ
1	UCuyV2NEXpfNq5a8FRkltihQ
1	UCg0aDnb6G7abKjXF3EZUu8w
1	UCZ2yJPrIw1Hh0oGnZCckxCg
1	UCTJOp_FKfG5F3Z5tVlk2cnw
1	UCumVjoI2IsuNyu2Ehi3eRwQ
1	UCwKaWZWv0775Himn68R3Drw
1	UCfaUA5A61eOg0NLvwHauGWA
1	UCZ2zO1pLZopp0OctRQupEsQ
1	UCsck0ZDh5JPzvymMCo2wvxg
1	UC10VWDk49G9M9uDTh4qpL5g
1	UCQCnrtmyKThNcSP3BELwNUA
1	UC1a-U1kTIRwd3-ye5pvXeMQ
1	UCflLYR9y1HIR5BHzZG_Gi_g
1	UC0--DtloJ2FuV0W5MgLw6xQ
1	UCBbISMZ_641PhSPWu5r18BA
1	UCV8FXq2znZQa48kubN6HPQQ
1	UClSgApUfmLnwpAqTTqNjFcA
1	UCFt0o1pAEBZVSvQG0fpdLcA
1	UCFC3b9kkSKZS7CNIfq_b74A
1	UCBpVNRy3qtFndplDvVx4jlA
1	UC88zl29tiB2_qrDAEO2InnA
1	UC-Dy9ETFiU66a54B1VrvF1Q
1	UCRr7Uba9pLcbo9BcyqbrJew
1	UCS1hvCYCLdkAAqBcIJCCI8A
1	UCHx9KAAKgiu-qsbyhxDgYKQ
1	UCnqJDKbt8bp1syy8SnK6EOA
1	UCm6OHbDaGVLCa0jkEJ-2JVQ
1	UC6ckfZyOMRPX4W208Z4rVgw
1	UCqdGA0tOAzUCGBvP2MqPlAQ
1	UCqHdmda0TVKxuBMrJPCjSLg
1	UC1AbTzD-Wm7UcSEWbX8JcRQ
1	UCfT0_NJDYEEJhuKRHmW0rFA
1	UCWxsJa4QyneqJbG9yt-B34g
1	UC14Ga1pp9QCZfKmbDOttfmw
1	UC6ZI9P-SJODrFsNBoGD3ZFg
1	UCc-2C5Ur5EOXEMJgMJ0p85Q
1	UC8Nhhv0fNF9amTezrBlu-nw
1	UC9Fm7NAgw4__51BCdvpuV0w
1	UCj5xQOB_SuLN0NaDA3q7Q9Q
1	UCrO1m2dZurnntsiq8SlJwMg
1	UCg3ypA7H7VVO3Gq0GdmFXAQ
1	UCszTBNrXf-6BymvE9_thmSg
1	UCoWp0bCDU58w_QYAf0hcIIw
1	UCdKXWGVahi05u7ddxcdJ1mQ
1	UCcobUt9O8E-x1oMIneZC--Q
1	UCBfARS19cvztQ6vLrTfuh1Q
1	UCwWifilRaO6VPK15ydik-wQ
1	UCp2g4iHDX9GWEgUo1UOz9-Q
1	UCH03HCQ5O0H6zUmHNsVW8kQ
1	UCeGhzkTAg2dRhsoLSccpHOw
1	UC20D9ghfA4BpD1bJOdut5_A
1	UCes6W5FZ9uoCzaRuQnqnvbw
1	UCu8qmzr2Zj-InORiU6I-NEA
1	UCERMSQo7OLthxsP9pwMcogA
1	UC6jl-I0Sgiuw9WOKav9QBgQ
1	UCYHJtWi5v7viB0N6GbUOGGg
1	UCfyYvAA2YH3GiIocx5xEHxA
1	UChKDItLspp5ff2OodUIJQvA
1	UCN3IUAtIh4SWd-bQ354phQA
1	UCEXsxHQhSvCVnppzUchxqig
1	UCsZsQhobt3XyKEv2XEnR7bg
1	UCJo_AJm15eUQ8tT8RB43DDw
1	UCSWZlcusde_JW6TMCDc2rNg
1	UCZQuD9tBgiINZkogh2DRk9g
1	UCIy7iqsoYKvgqb8UfbZmo2A
1	UC4Xb1m4hSKnI-SaAmfr8w1Q
1	UChre1pf-f0Nx12VczGHD80g
1	UCBGHYB1ow2gMRuHEIsPi0pQ
1	UC7a4-9X2QZxGL2mHkR_BC_A
1	UC3N8u_M5WQQK4awByyfwbNQ
1	UCVycEa-RWFtFiv3OjZqSCOQ
1	UCOoHRau6-rjyLdnFxnbeudg
1	UC-57meIWdDpcTmoSWCD9XbQ
1	UCExWUlgOk5dRQMo2boHkvTg
1	UCwIsCNH12BaI7J0ZrVg1diQ
1	UCne6uEHH0fc_Tgk4qIu7ROA
1	UCMkF8TWtkuNz-npK8EnwuUA
1	UCB4-ZK4WtI-SDpLYZTadykw
1	UCHijUfuy-3_tSoD4LqaGRYQ
1	UC3ty60nnItN_-8DSYW31wKQ
1	UCTckO5ptHvx1ik6YUqFM7iQ
1	UCuTsycZ9UpK-hcpqVlRGVuw
1	UC52p9Unt4WwzqmzaVcAC0lg
1	UCT53i4BAJLw-1yiKb8Vbmjg
1	UCSkDgiyDFt5VwIDpqYitHiw
1	UC5VPcEdJ5U7I199czDEsXiA
1	UCHv8NVnffgtEZLr0xCb8QXA
1	UCvfMVZm-gM7jXdeYvfl_g1g
1	UCx_fzBLGTX6oskrCeskBqwQ
1	UCiKGEXNF0arAgYSuMjECc1g
1	UC7anRE_Eqry7T47Jr-7IgHQ
1	UCOCH3B2dQMzggAEYH4HxK_A
1	UCBdoJVok0EYLpSeHIYmKKpA
1	UCnd8acFdkgvEKm-AfE5IdqQ
1	UCnDnEkVU4HOVAqi9lSqDhQg
1	UC8Njkrxxv551lbTeAhyot8w
1	UCK7aEB8bgtlttyGhXrtRAfw
1	UCKDtOQt9VBKjags3-blIIiw
1	UCwLD3dJsUwLGJCIoj9Mz-hg
1	UCrx7unrUX8C1FRsWKmQmFLQ
1	UCWl7DZUPTR5uAQRE1a5Afow
1	UCJT2I0kEkCktCEXDo2LqVrg
1	UCsQVERWxZKlFKONJwqE-dVQ
1	UCSUBYR_nMUhXYTA2SXwkbfw
1	UCjl-N9A1fypxH5JrWbYRcTA
1	UCCsT4NftyWxOeBPICDi5bSQ
1	UCY6KGK6LW14K8snx8iHOcIQ
1	UCJ8wDIQIHjJ5u1iP_jI6CYA
1	UCPa5N16f9wkVIFwW1dAZtrg
1	UCsYMAj3TXhZcPDB71B60gQg
1	UCf5XIaCi9ti-H4PCrX6aKhA
1	UCJE1MDiUDHywHLHug9P8zPw
1	UChvXsMn0h-EFH8enQNWBXEA
1	UCWVnDYoXZkTdelz9qY-yFCg
1	UChK93CjQ9s4tRmI_EhYhSqQ
1	UCJQ5ijf4r1fuFqhIao4bdAw
1	UC5UXyYHHgi8L8-vwPX5anVA
1	UCQJmfJT4xphzZe5rX5_FWFw
1	UCK0lryCRDqoPz6WEbVl7deg
1	UC1nr3_UaE_jyaII65-iZgFQ
1	UCL4msb-RJVXlwdgVIS78CHA
1	UCH_DsMHt25U7AyIYpdlK8qQ
1	UClkgj0LamGu3Y_OsK0joCrQ
1	UCmjuLOjgQwk3-R_fBjFKFig
1	UCyIwqtht4tpHxujc4Ic97rQ
1	UCapxg8xnGSVY17QvGz84gXQ
1	UCr4x-jR8qBWw555xMigCAbQ
1	UCNxgJFc0dYIjpsXZR8L5lzQ
1	UCjLmjbE-c7bDwVfK0ZymQuQ
1	UCA5xoeRPXs1Rk7OH3UFxrwQ
1	UCEugM7o2NlIaKrdaICiDaTw
1	UC6ch1Zuy6yewTF-Sgj6CkSg
1	UCLhZifefiYjAyYGlFQQdD7A
1	UCgIu7Wm8nXMRVI4bCdhYrZg
1	UC4BbEI2SJ2JZK2J8nR6n9uA
1	UCgpSbM2Rx0s7nv38KpbfRnA
1	UCmA_LH3n3O6yxHM_Cz4A4yw
1	UC4l00AdFG50CUC14CS1H8zQ
1	UCd_vyODSKYpue2Vxmzqh4Gg
1	UCgbkVZ2jQoX5NB0ShUAiRjA
1	UCA8AsIcmhMfj4A0JK-W1mCA
1	UC30GKi59myKb-Cw8Y225ZzA
1	UCltTpCGnVC-ieO7th8CHLjQ
1	UCODjVaB2b4iYdYDjlQIr80w
1	UC1ADiqiK6tuRWx_CO-VNiRg
1	UCFNb4e7jdmfORrk5cNu0QwQ
1	UC7REUSRGAIw6T4KycBMt2DA
1	UCjaMqQzgN4qvLPC9yAS4c3g
1	UC9KdYeccp8_U_Md1qA_EBFw
1	UC-IF-wtJ7i65VJjkYDfdNKw
1	UCzQxwrZoG7NOHU8VoHJWIRQ
1	UCtOCHJdfvm6aC6KOVjhi9fg
1	UCtFVImL9Qvq1PFQ6xEbPjlA
1	UCNoskEWHaA8YLtAtfaf336Q
1	UClCx6d8AgaNCPCZpVss8png
1	UCC-nKMhiv_LFdmq-qdUX3ow
1	UCSmMzwc6RiCEOn_TQznqOiA
1	UCsvCwzyjLCzOk27CWFSrN8g
1	UCHhGf02kEU7gJPEm-XEBOBw
1	UCBioycPgPbgbhEsLE9RaGvw
1	UCM9PfV7_nWba2Hx_OlIWr-A
1	UCjacV6QGPwnOEaZ8YpFBKSA
1	UCC9hGOrRdi9NriHACNUwz6A
1	UCjxmMkNboWdX8RGyZTKDbEA
1	UChgSNnLRH1PnNZE-1RrziDw
1	UCGX1BAeyTVOSxMh5pMfOtEw
1	UCGBjgQDGU4nfypnmIplJEMg
1	UC-UvVziG5lnmw8wzj87uj4Q
1	UCJOO6l8gIOHoiwW0CjFoBPg
1	UCr7J69dh5O10GNYNQGlN0Rw
1	UCRg7A45parYmmG3gZQ4n5yQ
1	UC2YLu2XkvRFpuqAwIF_bOFw
1	UCDGXlz6WIDXLCorpy9yNzcQ
1	UCSL5O5tPNsccSygNMfc4Xjg
1	UCN9CyzHW4Du2gJDELI9o4fQ
1	UC85D3QcKfW0yGB1xGNmcLUA
1	UC4cmkzpq6Xs3hZOqm8L9Brg
1	UCJqZAbJRtRCP0QHZAvYtrKQ
1	UCoKyR9DgDYfr2ZGJUmqm1uA
1	UCCHtZ_xEpzpUK7e-qti_kEg
1	UCYXj8o0XfXW5YPtFu_NDU8A
1	UCLGadCnGyubrGMdGNKg0jTg
1	UCYjnOKACPnMcFLB6JL6M1wQ
1	UCWvBgRTHDANC4xRDcT_-Tzw
1	UC0EmDYQ9bbJtphGZ7ma1tDg
1	UCHKWpxCCGTlftre1TVruCwQ
1	UCSrV4clsGVFE8kO1s735ybg
1	UCw7FhSwyGlZwNnWTHbuatbA
1	UCK54p8hFMd2jV24fGS7UedQ
1	UCxe2RQ1Ozvaim7BlWn9-8gg
1	UCyLtnDgcVhmjUxMjHHLeuQw
1	UC92BgSz3soDcEPcvKKqIj3A
1	UCO-gmpw2qwhtnW4UV5AjRww
1	UCUrCGIK6lDI1RJm1G8hnWnA
1	UCDwABabP1odhPS1nUIoEmuA
1	UC0VyZ8zv5G_HYpYbr_-1HUQ
1	UC_eHHZBfvc2ewxaGw_2rSLw
1	UCDeePqjfE3lwSplY2v1iYJA
1	UC0ZYwlY5zwSXa058rKByMbA
1	UCSWA0Qo68YT0JDtPU1b7s0A
1	UCc86DLoXSSWDT7kAzzMoLiA
1	UCwk7EAmAEHZ2_8nJDEilEoQ
1	UCzPTcUTxjdTVhgBQqgg8Sig
1	UCseRDTJai1xFYmPC_tUq1mg
1	UCa9N7aa6-rTDZcNT3G8ifBQ
1	UCbbJYCNAa3hSTu5q7-IT0yw
1	UCvScoHRIOMZbulHyOS-Xh4w
1	UC2QGDjR4ssObaDJF4aZRoVg
1	UCUz7QK6Vyc0AukFkDj_KrSg
1	UCEpMrUVQsQP6kijq5VJJSpQ
1	UCfT92nSya36Bos7Kj2NWnxA
1	UC-FGELoXk9EFEarqm7CPnlw
1	UCYbz6_xsSTjhzox6TXHFJgA
1	UC7l91DDNW-p5OlelZDzX15Q
1	UCPN5Athqq9P4iIhPXCeidKg
1	UCKxbzJ7AjAJRMuiZJ-XtFbA
1	UCawmJ60IaZQff_ub5YOecBA
1	UCF9cKJUWpbHGvWqnTZQ2ptA
1	UCIxcUIVjTK-IyCQEhfyI4JA
1	UCaEYjxXkvZWcpYSaF7GbYQQ
1	UCPjEvYUK6MUMALt6IRJ9B3g
1	UCeP8lhZIavOCy7ooYn6LKaA
1	UCDgmayxIjxDp2AmQRgFnM1w
1	UCWA6cp7TMOL2_mrfICe3d2Q
1	UCSsCqTrc8iwJIqybND7arNQ
1	UCWIQZX82bvE7Xe8Fa9wL-XQ
1	UCeP1tr4IriTYaRodsWcWQDw
1	UCSleXIdPS_8HNZ35xDCZPBQ
1	UC4MhyV5uiYv4a5846cqNmFQ
1	UC7W4Et9_3sNJJ3ZiY8Mchlw
1	UCAIVJ8JgdEAatV3uHbbx_JQ
1	UC2SjkaxPpVDEyLTQt2Hw1Zw
1	UCQvqHj82P8aUOrof5ZeKfFQ
1	UCQzhdyhiUTe0FCbrdFWg5eA
1	UCD8xWuYbr9Z_7rH5jVc_tlg
1	UCbUjm_KS2K3PZRuKmofSroQ
1	UCnVwWntEv9wt3HUKqDQ4R3g
1	UCACqiGNBroeC7gRb2NxmDHg
1	UC3Nv9oQCXAsNmHLOuGmEFbw
1	UCtHvvXzYjj2DuPFoIxVvm0Q
1	UCpeGacqha0GDOM2QpZutN8A
1	UC7inIPzW_qFpSH9fCt4rccg
1	UCuqqv7KLjPVDRXLgLumqRdg
1	UC0YMpPAA8epJeLtkCAxOqwA
1	UCfqB_x9q87oDnWebe00ma_A
1	UCDhwWAz3FVIduPpIRpNIX8Q
1	UCilMrX23B_g8rEJx4Y4bq0w
1	UCaUTC_SlaGjfV3m7eTqB3Mg
1	UC8nmCOsc6ySwcWum6ZKrWtA
1	UCJ5-dEPol0awP9Dg0N1j9jA
1	UCUfxHAu0bTIMZUkfAFJ16Tg
1	UCfmE8NJUr_QaT2oyHVAzmtQ
1	UC2nmKMFw1qqHpfj1ruZN8Tg
1	UCn-VQkLoJgWruy6Lnbh61NQ
1	UC5LVz1zm-VnjE-LergsFfwg
1	UCX6wrzh3y29HfgnT8uQhEOw
1	UCZNRq8P19qTxoJprnl6B9EA
1	UCeebRf0brUliQxNiqAbfLUQ
1	UChSdBl-DbiNWFpNmvi1sSbw
1	UCX7g3hnFTzfbIjHLaSWC8Ng
1	UCakYn29MLZep5glcCvhWfwQ
1	UCge4xqicRr16Vg1YyK6PXIw
1	UCSW_kY5uSlyjo3GUjzlBPOA
1	UCdhGWEE1gfBWFSGrkjSGUWQ
1	UCAUp6qEiPh2L5aWq9fbsXlQ
1	UCDy6N5l9xbB5vDQgzORzWqQ
1	UC-yERutJ6WgxgtxEBCgp20g
1	UCeqluvOjIQXuP4v7ipM4jbQ
1	UC9vkNq_TFBpyAyZ3Z1tXM9g
1	UC9xkSkzsq5BB6XBYuydX7-g
1	UCDsfnJIqeXHPff7JyfOBc8Q
1	UCQGIFI-3jrj4cAV-xj63dqA
1	UCHBY2JhzepoR46abS0g7TYw
1	UCBNy3vDHv0hY0gJGfna1JyA
1	UClCJAUUQ-0JvuXWd9sWf1FQ
1	UCdfotL2TtaK9rxXBeg6eNeg
1	UCVHAsOkE7OY4Ye6L3I5xDpg
1	UCWfNnjilyUKwXUZezTTj6Vg
1	UC0MyCtxQrSEgDfTMpNPh12w
1	UCF21oD3K_yRbUeSEqlKLcCQ
1	UC1RPJuXD2qGKunxd6y3dAaA
1	UCFRTkjBghodHGOzki1Ru6MA
1	UCV4ymzHOMbGuWpHu9uke7IQ
1	UCYmaxvmTyT5iYOklMaSHK1g
1	UCyhBiWTpjAiBx0NGh2jgAGw
1	UCedWVbHhkP54u_XpM2fmRiA
1	UCLFgqKeM32vnHCd_V7R8zIw
1	UCnDzmWaofJQbhSrXLMMwHEg
1	UC6n3avkUfg4cD42Aq_jvZHQ
1	UCfEHJmpnMsOTCsf2OnxtwwQ
1	UCFCPrmOz5LPaX_jUDfMpo4g
1	UCSVt9xZzfq8pg8_tx-GynzQ
1	UCJ-uwRAaJhq23W5_ggNAW5g
1	UCqtkgG-rc8ikU1eN-vU4M7A
1	UCyXAmYNdETOQjSGuo0ScjYA
1	UCveIf17Dh0KbuGG8VzfHECA
1	UCVepsgkIDVP4ez2AngbT6YQ
1	UCzRfuESbLo-e7GCU_cNdiiw
1	UCaLRvPYpXgxOxJ1d5pVwYjQ
1	UC9v6a8vl7ELR5G0-sqThTZQ
1	UCYL8W_3aNdaJeW3lZBZtDcg
1	UCb1ieVn9HBjM-FDOmhNQyiw
1	UC5IP47fCjls3yDzw1CAD4vg
1	UCLJ-LZ8m6GBS07zgDm5rzWQ
1	UCfvgmAr5p3bFZsaRgGsuk7Q
1	UCXu7N-rGi4jZJsOlhT8Iimw
1	UC6M0GAUE3yvNEBEt3EVZRWg
1	UCTFTmrYd5pZtJrUMG-9knTQ
1	UCcg5odVFrRJP-GgTedHdyuQ
1	UCgSRYRura0wH0rTGpXwkyIw
1	UCZVa5Jyx8b20-DA7-mrcDtg
1	UCgrYPg9yScqL0fkXPQvRcog
1	UCoaE-naYMgOJ_Zujqlie_kw
1	UC76bI4ED5eagejReD8iNeDA
1	UCeJFxd2te0NkUaygkOzARJQ
1	UCXRFB2AjPiAjvNO9sA8PwLA
1	UCdtCqvdaTqc3Oz274O-EjxQ
1	UCs7Za94cBJ7n2UJTbiabQIQ
1	UCyyXSSxqq0minjLUEqej8tg
1	UC7HTmQcr4z9MJoxLHkq7FZQ
1	UC5y_HCesqhFuNHgg_xQxjCA
1	UCtVQ-xyKJksQOqsj6NNr76g
1	UCZN5ExVu47ddE-BA0btrreA
1	UC6O7QvFUui9WSLhHVRYyALw
1	UCNICJeLrd59_WF2I-1DdI8g
1	UCxwHwT-rYTCbJ4ujrkpUukA
1	UCDBRAWQfUw-xKWS62QvATaQ
1	UCp4sY-oOS6KOzN9E6yFwsgA
1	UCH0c2vEr_cxHPpweuQZnemA
1	UC_SAaMCOI7rrUPsNlTpQU2w
1	UCrzZ59TmrVHkxxZzPu3sgAQ
1	UCmyjyL7uBXXavVCgmWqvCcA
